frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,noise_level
6602.029466790061,8.53450532341299,0.15171816522630052,68.1203489595837,0.020751217805016556,256.9068585019856
4758.892783627797,9.15641440452807,0.04965589324856204,49.597611258237876,0.02495327389894724,214.46024170595166
15916.821621490128,1.7382096299523866,0.17463034545669165,49.97914175566324,0.005936032455227576,299.66520015719493
12563.509678096554,4.458468719590611,0.08703592039903205,53.976533019390416,0.03036158785957785,283.0444562233132
19513.12724496117,1.2461488935015619,0.23261196035318285,37.802943844350494,0.03480884961748913,368.3305203615685
15225.94063438433,8.836777569141923,0.03737993329537376,56.8840502581925,0.04358156927303207,349.18594940733044
410.27698937902517,12.309379140967154,0.17019225329210844,59.702899329428405,0.030216734685649366,191.88674402643895
689.5938844769627,4.947520506319954,0.27730322464957685,67.85817099854198,0.04573763221742006,210.13917618036274
2398.592118674315,15.270479333022408,0.04991275647450501,63.80842660570947,0.017490993788787632,212.56615139935207
10855.357629551874,2.2721730129787665,0.23513940064237077,44.9879819374653,0.05677584302373052,307.5482995337999
1100.0552352127552,14.111767373956289,0.0659688685998953,69.78556189905777,0.027570211481501183,202.50517897580082
11121.092856573714,7.068219010652779,0.1707430720359566,46.7565493990713,0.019652789830996623,272.96221754000146
14621.62790546887,1.2272379250994472,0.03683698302726592,56.511754899169034,0.04472823826213602,323.15537769830917
6107.891629441537,19.48955637538546,0.15885083919063675,43.38092553728102,0.030990848342277236,253.15593206540177
14715.681416102238,3.470673800389669,0.03961925677111015,41.820316287674046,0.03706325713433336,302.04192582503333
12882.40848355187,4.721721580199041,0.06865586545231003,51.55976554266087,0.010296730879910879,272.778935847481
4568.072197064859,7.676915212946634,0.24400929229375667,64.3330831456989,0.03556202621503339,242.95377797475075
2716.914309956482,3.5084526219357217,0.2693946163963879,35.18908948520223,0.0546214771513287,213.44966952862313
6683.968840528813,0.5503888523627037,0.08847611022845589,60.00956661091056,0.011395995071784334,214.38824053558017
8415.876568606143,7.0866228987092015,0.23401514411356075,65.47343798088481,0.004385147540786644,242.25166289116194
2930.3775468862514,0.2967007423140676,0.14002144664349864,61.04907326624404,0.018598369677335955,185.43310436770972
11905.300401123926,5.023428984676811,0.18748858079764455,48.42477915392195,0.04142910554115126,297.24759770971104
7535.903148814604,0.4641638703506113,0.2505117507415205,64.00986953259907,0.005402439334898203,217.66602559894372
11999.32586051525,9.24072178762463,0.2868810855834024,58.24521647517594,0.002838350761166091,274.641549482567
15779.613497642296,1.4406825616241192,0.0722693203027458,52.882782900548925,0.03883835492625704,331.0800481582562
16959.509633697675,0.4001721829845279,0.08603974550133436,65.8237255334936,0.03876897489341212,339.6132581914032
10109.445401824849,14.084023153644669,0.17881923423954407,61.042976506582264,0.035577047602569245,300.2996262767162
18231.077010952322,16.274713527965773,0.3003238171870458,54.1327345518813,0.006462628753045389,363.9827762363316
9967.00949348239,5.173245919754695,0.16759245611248755,42.673472691678825,0.005208963421357949,250.38488964637136
17066.91704556404,6.138050217671027,0.06845835750941129,61.891764384512506,0.04882382045840516,364.8527020320517
16463.949117237356,12.228680000374492,0.2666030083059939,42.352753101552366,0.012416551850024165,333.090236897054
4448.685935123317,5.0182366675012995,0.19302945683684522,56.355612001491025,0.017595035326561828,207.06353049694633
4029.591545285411,18.322568954312523,0.289002354406815,66.74462433930397,0.009085110777915188,233.4081876544369
2864.62194851543,17.323091600465908,0.1276804811902968,56.9411385965073,0.030162805800462933,236.95564495219918
16056.52521864555,15.528991999159693,0.048973058465126534,66.17725328522891,0.05137457993711901,373.0078327180976
15428.885031687973,15.665756197736506,0.05675198128151675,41.950705284106576,0.030554877234498748,348.3906031101866
4410.630072448811,18.671474586979418,0.23764987669864404,37.057986007235556,0.03283262336053101,239.92802885256552
15252.196694878872,10.307763813578573,0.288907949421667,63.67349486146944,0.05816921944999266,391.1808178659135
14864.485357599258,18.813777749243414,0.13606038425107858,52.53010072072612,0.009798896339243444,326.70348823440764
17284.74941786459,17.401618948508528,0.07837317492956647,53.15980835276032,0.05240286113729666,390.1536949519009
9204.854235090099,20.715938604081963,0.04785748838617868,33.953097825651795,0.03876469822461878,294.64744228413247
13025.329707419627,1.0669976054715389,0.16731345483550877,37.13218974583587,0.004357727747751422,263.9304735905617
6706.105527392589,14.012508837921702,0.13203927648122193,56.151250875143596,0.02573094519270222,254.6573069464867
11926.32318689198,19.928247591185354,0.10265682150954919,58.211946917192876,0.0032161320449180606,297.7889475637223
6144.632310007255,18.619606968658868,0.1649827276406764,51.43653367651882,0.032638962654023156,267.6906126559036
11516.009364097748,10.34297863424575,0.24154335629533638,54.18654753429223,0.005983342610093672,286.2734977830002
4790.911529248421,3.0548690198680397,0.171198618313102,56.65142221711518,0.053531397724687846,248.11486345267372
15842.419456656691,15.338342122371076,0.202249708852691,35.06603167529259,0.008195262710710357,323.57878715991484
11201.925260562582,16.15202667963827,0.2862274404540329,52.60233853140886,0.016215933321192068,293.94225250173747
8048.629716941802,3.7796793767323194,0.2280833197612056,36.045187954710784,0.05213286028200006,263.31964539357074
2751.9794168190847,8.681406616474895,0.04692686814513314,62.817718361143015,0.03730978864185893,212.71890106945975
17799.479013392385,14.720477548934749,0.10764421012967793,34.287997830327804,0.026330202214608536,366.31594199374854
14448.353416228405,6.837488781822859,0.19458829852499787,32.35429966458377,0.017511361320988225,307.6469458166105
9916.82780658023,14.409730285849212,0.19448838525818493,61.95851486119798,0.058325871013162965,333.6137516989738
731.9838434396445,6.746311784526445,0.03863554488928359,65.55209794062101,0.037241900789528305,192.30742971426815
15343.494561605336,13.76026779446011,0.27845060717034603,65.57040659841581,0.021663002489792103,349.6676575719717
11288.193258442294,4.2147023540885815,0.2516812799008389,42.399405697934206,0.05308585167931098,298.02697276395327
15489.187208483578,2.695156662387148,0.2890908451522603,60.342577819444806,0.04152969536610267,355.3809465024314
4137.491443302873,16.33118994757299,0.08556714061008792,65.54795239003522,0.0069761853849561895,215.70342367947995
18600.642905651046,8.28508332671996,0.29930324943721986,48.27134464664205,0.00784345069360159,353.501574496496
15724.72229396165,5.540996156634057,0.22974326957835045,68.47325027219246,0.03827520441902552,346.2244313170245
10656.818080836641,13.97545719366285,0.27205991022172654,67.39788988207391,0.030321515486863758,314.41236424904935
4353.210085840485,15.792066323677432,0.027462202602744262,64.00669889753694,0.021681152521821304,234.90165177951133
13733.391289053985,18.613943654863277,0.27360011250456334,70.55902149210681,0.04629872549031637,368.8320869476045
18054.359648706006,9.435396965112755,0.2479641927003088,41.277627460757316,0.008432171012985556,344.60956592859964
12056.452388351245,18.967205665366368,0.17219740229949837,37.40549308933531,0.020811939885631327,307.42755613017647
682.2080144666099,16.456176931598,0.2605670733024832,42.069381671575755,0.05254458021574988,220.75335891515732
7868.024205591978,11.988844551782348,0.09582043519810476,36.84986479080312,0.0032613623807824753,230.7747647783437
10512.89137357429,13.69871150770128,0.26159561298202255,50.82059049047005,0.022430957926098484,287.7493871761765
17702.79863681062,9.652570111301552,0.06262842348253428,39.023522107656504,0.03689384784069697,354.5021991835995
3810.399242913819,12.115435777859357,0.11705298424503305,44.281192126945406,0.007371897969699528,195.23784991708803
9914.961294130691,7.6675258515948554,0.2623833377530496,70.3218039979345,0.004131900148971775,269.4773921841731
19424.565346994586,4.63481946647064,0.29771261612017835,43.87560169465242,0.017369973152644345,351.4273724760789
10755.380066967671,2.7988028688929867,0.2708211124244476,50.2378107452894,0.04106421171094612,294.5484181017458
5629.474487397349,21.26311033693464,0.0782518961153077,44.867466291474486,0.03961385598322124,268.86722772833326
16554.86102766163,4.5991417080930495,0.18486411338010927,50.37438258734014,0.013831317255020771,322.03668481376405
2305.8387323678303,6.780790283818633,0.09647245441941579,33.84456058908772,0.02262786548944487,178.96571296152015
8457.439300708278,7.48501196305417,0.24291198817511758,50.48457973838552,0.006487812773265183,243.83682332524296
11973.03565831183,4.5786805681766,0.10194962641822575,69.0876136580338,0.013000482060710306,288.676392731434
7282.759101106351,18.209184817042456,0.055571680603854104,48.71649171280633,0.04201090906418542,280.29161374946415
16845.348959771105,6.503666364663553,0.1386418882119479,39.216602933195716,0.028828710151591816,332.32957729128896
17295.43290010402,8.19271033976255,0.054010201322532786,44.430293842790945,0.05530889824729089,381.2164326731864
18558.27550891907,21.637229502880356,0.15383106112940703,56.72955348202955,0.04866674736414335,406.58071639983257
12409.496552059902,4.527033285172437,0.03813189295150804,35.30786998250347,0.030403468370383456,282.97363436430294
10334.57549032321,2.1039243544541,0.14894592760312206,61.06193545744701,0.01006513735448656,242.59280340263254
9061.663875193695,9.918670588688832,0.09445218817881848,64.63455339301683,0.02055605615687029,275.7459224182739
13248.20629216551,20.563632251251168,0.2883297114439663,53.68081611473187,0.05341771714237761,360.59706534854826
3990.7687749723796,8.282216892259754,0.2119838028845662,36.32788418595043,0.045868008196610716,236.88592491748506
18386.760624042883,3.1232464339378283,0.17258527511778865,65.32519604767155,0.04820997974120346,381.2502267891599
4870.47158414373,17.0715361566127,0.11630185577144575,34.34240375107842,0.03325151194881868,236.18442805952972
15474.354435574558,8.936393524665062,0.12403362507740523,54.02563212398948,0.05427037898253924,354.1735299314372
10125.337010551446,8.087028610109545,0.11848691075245532,58.423516212807584,0.050518769033322704,304.82498822883844
12821.822431249399,4.840784264874585,0.16584676871303478,60.59436178420982,0.017400131339211866,297.3743293818527
6440.172037107993,4.60011679485569,0.3030258044505406,53.03277909435716,0.009929102708553239,224.09908611424808
13679.342027380804,5.088921929919359,0.03570708368921822,53.829037855195494,0.05542483615840449,345.7580743926248
6550.371281935638,20.654180719280212,0.1302286520678053,32.91047992888506,0.004691611616958559,236.33367398629755
13225.733910675364,4.202692960468161,0.26029156305702833,69.72599623508493,0.0302997932285057,326.1617786333055
1413.484155520372,19.757815642423996,0.03216996811111547,37.16589771772789,0.007850831199113766,187.0299907102401
6491.721919558344,6.036593915787988,0.12850305373710266,47.65574466714203,0.018107167059813106,236.95788405462903
6128.414195994248,20.488449618707516,0.09280134216969341,55.351518526486544,0.044590713283411854,278.77793466365915
14988.731068237976,16.049370348915964,0.16031194669294793,71.29545304596982,0.03879730411094517,354.03537505933593
19074.568589806426,6.772404338482593,0.22770445402767192,50.36772040485764,0.019755802101241754,362.83086522732947
15328.525547749698,0.7180503576687322,0.13486451178204384,68.39199488409612,0.048359835741929175,354.39749955696715
11469.778807404165,22.169315813145808,0.09701850093012046,34.517392932200124,0.0022647863073704854,272.7940625260895
8643.096851766095,17.104540674450828,0.1309966907328193,45.23635074102576,0.030465045646696977,279.92934094615777
18933.6833694848,20.48091561053237,0.246188293312885,49.368059930453924,0.056559180156467756,417.39371296453334
14316.18847730063,21.88524050641569,0.2705551316239141,62.73842315285195,0.050583774806300226,379.62271151977995
1570.2950331099607,11.263589662148771,0.09756213581440273,53.082799693314286,0.05044864480949724,218.33847424344887
17477.995323307397,18.741330178318233,0.05160842490217925,36.65767854897027,0.0544384350774614,386.58026365315175
4524.159288574729,18.198111125091494,0.037461692178229776,51.05983367716331,0.03512289263573507,239.38821297487186
6097.2770168610205,20.475342464554394,0.20593608707216762,34.22273096966993,0.04547143018434512,271.6562209637964
10990.911979405,20.053452557566832,0.26460782070960676,59.087697371764946,0.04337634791722201,338.23496002275175
18891.17180406392,13.376687750598455,0.18726520766510613,62.35683073923193,0.029742199789712695,387.9251761945502
7544.300077846496,3.1444913115168984,0.14041591541219142,63.953192090507684,0.017146864122922996,230.26125654984548
13371.101845799212,14.156726319910883,0.060105775222726275,42.038332024451975,0.011902911806398108,293.1747110451319
11458.818378573082,8.951950079524634,0.12071093048114989,70.37210581841363,0.012043437057763848,280.4741815441914
17810.2930562968,6.436291094503763,0.12152107602324635,32.44947660023812,0.012614108561012034,330.28511461619263
2353.5702195051276,6.322247019303528,0.1614519724040425,48.75782045425033,0.03660411425438532,207.63620425653482
16434.077543355,14.318668116850532,0.2539826545331857,65.34218371122653,0.015440971824166403,361.4634890200059
10941.449678105264,6.001576105112143,0.1301492849066983,36.29460251699833,0.02630350906682421,274.09939890508514
14252.210537696392,21.4955177932753,0.12928286977183912,46.473107906314645,0.04447292845418093,347.98879904786077
1671.5838177582445,11.11175323539492,0.27715163926844993,58.99932358065141,0.020840904909131916,207.48281440186335
7279.714831904774,9.636626945589878,0.1618061126526391,62.87941219855381,0.045749931703260374,272.48209623614224
4016.374584706867,14.47324433062155,0.3005275589883859,42.93037371337342,0.02496946193387324,241.14047052828136
10582.616949329937,20.454951631350333,0.05454565961853583,62.594765596721814,0.036921323368537526,320.53101226143895
5839.657906051265,8.576555073921138,0.09192342282593036,57.416687405283,0.04099517505827344,246.12445553580383
16838.93277877965,13.122168198165639,0.09097688954020011,34.01924033079849,0.04212490154819553,365.0657252525228
7459.698240558008,0.1507250001602908,0.25533446826794937,40.81405385679946,0.016048673197715496,221.8663391541092
17401.138567360842,11.393912783661943,0.19644846246698633,41.5627752913008,0.041514550831830234,361.7466836091078
2716.968343912664,3.010736826441718,0.18542073871443815,60.54775471155273,0.04664730229951344,211.35832829351304
12328.735646967323,6.877083752660992,0.062173189101071766,40.218146368106424,0.022739764712282597,284.70871430701976
2788.879926752443,13.96634743990194,0.03890565391723464,70.2522374200403,0.026659588892672774,220.27032667788473
12943.699512798727,2.738049750758201,0.13109667335805505,60.92907262776606,0.05454737492309553,326.77745788274495
18375.83496693309,20.026526425473453,0.08728646516050428,67.96149517320943,0.009947274498341487,374.4797489758964
1406.3374758671664,11.255090479661982,0.29375714941153586,63.52037588232697,0.00723755870578819,185.55936349726684
6480.593403072848,14.985307035353262,0.21815651883650117,67.9567075930789,0.005196841469338739,251.3228987364646
8758.885046068823,3.0876742678320768,0.23331520845043485,62.48381435547136,0.026598533335417257,264.22447358394925
9279.43741655951,21.207262401383645,0.27014563870150476,39.04956045280856,0.019683606218727306,294.9490402120601
1074.1312560111892,8.769736481319894,0.27318309849620925,38.08064707418005,0.044608653081894906,206.6495049602107
10186.276461636971,8.393917359110166,0.2288750387354321,52.31274118091786,0.022646717025991157,286.3577249376234
9782.42431742627,13.818098833364587,0.17725287252067848,55.267622695775714,0.014958521964871954,275.3164892538743
6006.107905963934,14.646838376204569,0.291339128163163,63.38136617499458,0.02004127704352547,254.0008927435923
4025.6326867184084,21.026449489482356,0.3007260031822365,33.73866960690763,0.0050566334533878815,211.7153662346393
14903.806858301348,12.99970301746189,0.1024918637432213,52.38949858896053,0.017250310902359556,325.9362384636167
14073.488509719837,15.735783829480196,0.05591751373263499,67.33382895085383,0.016542463688157413,322.6608018461351
13542.283647736236,18.237768545514985,0.22949616634270628,69.58983878564901,0.05385144020695428,371.69510531227206
6568.219657425799,15.370231247487174,0.27167785278373097,62.78768111222084,0.01757520970993621,253.49414076866336
13956.009237443695,0.11630583429462786,0.1864888269615324,47.704643976435705,0.02197666682191647,291.79148603437136
5446.163070751702,12.430693167867295,0.026329479947807363,69.83902764357963,0.010084609107868191,226.27263696704907
15599.835349475088,14.741949840918801,0.281222778501362,35.06096325632197,0.04647137865393017,353.7493267612116
18855.90872428128,8.410280845418637,0.19878992238681717,51.99366820720141,0.025924505336870275,366.4642029365585
7945.117029485033,8.673629975583475,0.22521177564466924,68.46327792296161,0.03968444449522407,278.1060598516304
1128.7906066356509,14.217807667004418,0.051701734136306854,54.662909154181534,0.011297715418736906,180.4791522822841
1857.1352696862698,13.10872166794959,0.26195374742073896,54.41896279019589,0.056774803308576365,245.4624499291336
9926.963298671986,17.371239617270568,0.07848723972042726,55.210538185972304,0.03713632161859737,301.45254485769277
1211.7874312427066,13.318345972791116,0.07956642080880363,63.189649631663535,0.035556262392935,210.2037632450465
4799.021613719915,8.41024206767473,0.05913286114390459,62.461188040948166,0.053963802244044685,268.44328376237803
17682.47481437168,16.796015271010216,0.17098126890132545,34.3988481864797,0.025962536889222218,362.5422154110269
1300.9762709020717,1.0548661963072021,0.2857217590205281,70.64806426973401,0.0020733516469562613,161.83712915434685
248.69741688332155,19.855143527105497,0.038073273521866145,59.37932291201962,0.0044478749034354715,185.68914868327627
15347.858016556218,21.4891089058821,0.25163342194810223,38.538435616984714,0.04240338266071754,370.90764739356257
12684.38166274955,8.593860061207328,0.2219592492983352,56.03995110715318,0.02886855028708219,315.79736444993307
302.51091659584534,18.23116815892616,0.04370762836108413,40.21231239754003,0.05544058068418056,216.82650004663915
15941.82331422913,19.90833741924365,0.10430231444333632,31.97823593532412,0.04147732352829004,361.7271723016466
5989.684218578819,19.32691002256538,0.10810526884330526,46.68536214624868,0.00638568380927122,236.20316209614703
9357.823714733422,19.30451444510496,0.2357417593379005,57.95184043957562,0.03955857586229335,311.5201679878657
12552.3129529744,9.4461082862513,0.15384377018186518,49.012566726306716,0.01670449568208289,292.9811325003298
15017.29884733755,7.932375372322018,0.04307330851481425,48.11678749594586,0.031228846106214722,321.74433779874494
14679.822446719207,13.907558593009602,0.10053394543875982,64.12993286327583,0.02434709284914291,333.00569904196635
1292.7377610606557,18.868648502640976,0.2729536236080387,47.65952803258744,0.03613762611047429,218.34610490416546
8010.115121526272,5.891792662626286,0.20621914536255395,46.12469030293882,0.031098754961957235,250.41058762189888
11465.683040140184,22.100532354619222,0.24529895577549118,50.366805120987884,0.02914772848250692,331.6457632983713
13792.627554847175,6.617688860368875,0.27115179366389697,46.79419959828731,0.0411711087499886,331.59646898467753
3804.0575983354547,11.685450129746348,0.29251362256799845,35.24496344835897,0.02823248763411941,225.46998621517056
1079.3620853319107,13.941723175036165,0.14789031612275483,60.40046076910106,0.023418727120157724,214.2345168777125
742.4721516395074,14.438290665726862,0.1584350714657167,49.405328625810114,0.047922661532818246,217.53352680173145
8364.860109862986,19.98478170362649,0.1874833190624766,39.771104884266094,0.030458076983883954,275.9577825051332
14531.281224647302,21.066339716564364,0.06024615864881745,47.7282526060544,0.007797221892600772,322.245518522922
7304.828253546524,3.975755980638628,0.13963280052407062,61.80074568114645,0.026111872907253975,256.91497168388634
4719.99588585808,19.04945860141903,0.07527150774078233,62.86517561817075,0.056927568182474374,276.0209950287351
16542.640742004736,6.360631985474903,0.12449915261446962,40.18414678145813,0.0076277817528327225,317.8319242102018
505.13805442599073,6.535356613310817,0.13885209273183788,50.351655493795946,0.035236468063327,189.30028617455204
14081.782399271426,20.717602529617054,0.25689428400580216,55.82527544971714,0.04313084654681874,374.64594574672265
2647.6292343718055,5.855329723583885,0.05499881032059817,52.6988112111228,0.01592828705346047,182.00284245462916
16763.468915616595,2.4787468892357674,0.19022304792964864,59.87096426762349,0.013253718941790787,322.55017770346325
8108.797396668309,2.42994840295366,0.21192723473746447,63.115228770823336,0.03257807948423242,259.7332412610237
19953.928647668054,3.342436233073552,0.28469291904211214,61.287036669755494,0.05447694780066779,397.9858167401618
